No.,Time,Source,Destination,Protocol,Tag,Length,Info
7424,04:08.2,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=12451 Ack=1 Win=85 Len=30 TSval=1776663127 TSecr=3277637290"
7425,04:08.2,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=12481 Win=83 Len=0 TSval=3277638328 TSecr=1776663127
7426,04:08.9,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=18309 Ack=1 Win=85 Len=46 TSval=3351245524 TSecr=2774121430"
7427,04:08.9,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=18355 Win=83 Len=0 TSval=2774122456 TSecr=3351245524
7428,04:08.9,100.6.0.16,100.6.0.22,TCP,1,124,"991  >  39646 [PSH, ACK] Seq=22679 Ack=1 Win=85 Len=58 TSval=552933034 TSecr=2194570770"
7429,04:08.9,100.6.0.22,100.6.0.16,TCP,1,66,39646  >  991 [ACK] Seq=1 Ack=22737 Win=83 Len=0 TSval=2194572030 TSecr=552933034
7430,04:09.0,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=18263 Ack=1 Win=85 Len=46 TSval=2091814529 TSecr=2651330419"
7431,04:09.0,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=18309 Win=83 Len=0 TSval=2651331508 TSecr=2091814529
7432,04:09.0,100.6.0.14,100.6.0.22,TCP,1,112,"991  >  48900 [PSH, ACK] Seq=18263 Ack=1 Win=85 Len=46 TSval=1181736070 TSecr=2456773454"
7433,04:09.0,100.6.0.22,100.6.0.14,TCP,1,66,48900  >  991 [ACK] Seq=1 Ack=18309 Win=83 Len=0 TSval=2456774506 TSecr=1181736070
7434,04:09.2,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=12481 Ack=1 Win=85 Len=30 TSval=1776664164 TSecr=3277638328"
7435,04:09.2,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=12511 Win=83 Len=0 TSval=3277639365 TSecr=1776664164
7436,04:09.2,100.6.0.13,100.6.0.22,TCP,1,132,"991  >  38438 [PSH, ACK] Seq=24949 Ack=1 Win=85 Len=66 TSval=2221159322 TSecr=1777878065"
7437,04:09.2,100.6.0.22,100.6.0.13,TCP,1,66,38438  >  991 [ACK] Seq=1 Ack=25015 Win=83 Len=0 TSval=1777879271 TSecr=2221159322
7438,04:09.9,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=18355 Ack=1 Win=85 Len=46 TSval=3351246560 TSecr=2774122456"
7439,04:09.9,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=18401 Win=83 Len=0 TSval=2774123492 TSecr=3351246560
7440,04:10.0,100.6.0.16,100.6.0.22,TCP,1,124,"991  >  39646 [PSH, ACK] Seq=22737 Ack=1 Win=85 Len=58 TSval=552934129 TSecr=2194572030"
7441,04:10.0,100.6.0.22,100.6.0.16,TCP,1,66,39646  >  991 [ACK] Seq=1 Ack=22795 Win=83 Len=0 TSval=2194573125 TSecr=552934129
7442,04:10.1,100.6.0.14,100.6.0.22,TCP,1,112,"991  >  48900 [PSH, ACK] Seq=18309 Ack=1 Win=85 Len=46 TSval=1181737155 TSecr=2456774506"
7443,04:10.1,100.6.0.22,100.6.0.14,TCP,1,66,48900  >  991 [ACK] Seq=1 Ack=18355 Win=83 Len=0 TSval=2456775591 TSecr=1181737155
7444,04:10.1,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=18309 Ack=1 Win=85 Len=46 TSval=2091815630 TSecr=2651331508"
7445,04:10.1,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=18355 Win=83 Len=0 TSval=2651332609 TSecr=2091815630
7446,04:10.2,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=12511 Ack=1 Win=85 Len=30 TSval=1776665193 TSecr=3277639365"
7447,04:10.2,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=12541 Win=83 Len=0 TSval=3277640394 TSecr=1776665193
7448,04:10.6,100.6.0.13,100.6.0.22,TCP,1,132,"991  >  38438 [PSH, ACK] Seq=25015 Ack=1 Win=85 Len=66 TSval=2221160648 TSecr=1777879271"
7449,04:10.6,100.6.0.22,100.6.0.13,TCP,1,66,38438  >  991 [ACK] Seq=1 Ack=25081 Win=83 Len=0 TSval=1777880597 TSecr=2221160648
7450,04:11.0,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=18401 Ack=1 Win=85 Len=46 TSval=3351247658 TSecr=2774123492"
7451,04:11.0,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=18447 Win=83 Len=0 TSval=2774124590 TSecr=3351247658
7452,04:11.1,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=18355 Ack=1 Win=85 Len=46 TSval=2091816685 TSecr=2651332609"
7453,04:11.1,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=18401 Win=83 Len=0 TSval=2651333664 TSecr=2091816685
7454,04:11.1,100.6.0.14,100.6.0.22,TCP,1,112,"991  >  48900 [PSH, ACK] Seq=18355 Ack=1 Win=85 Len=46 TSval=1181738229 TSecr=2456775591"
7455,04:11.1,100.6.0.22,100.6.0.14,TCP,1,66,48900  >  991 [ACK] Seq=1 Ack=18401 Win=83 Len=0 TSval=2456776665 TSecr=1181738229
7456,04:11.1,100.6.0.16,100.6.0.22,TCP,1,124,"991  >  39646 [PSH, ACK] Seq=22795 Ack=1 Win=85 Len=58 TSval=552935236 TSecr=2194573125"
7457,04:11.1,100.6.0.22,100.6.0.16,TCP,1,66,39646  >  991 [ACK] Seq=1 Ack=22853 Win=83 Len=0 TSval=2194574232 TSecr=552935236
7458,04:11.3,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=12541 Ack=1 Win=85 Len=30 TSval=1776666275 TSecr=3277640394"
7459,04:11.3,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=12571 Win=83 Len=0 TSval=3277641476 TSecr=1776666275
7460,04:11.9,100.6.0.13,100.6.0.22,TCP,1,132,"991  >  38438 [PSH, ACK] Seq=25081 Ack=1 Win=85 Len=66 TSval=2221161966 TSecr=1777880597"
7461,04:11.9,100.6.0.22,100.6.0.13,TCP,1,66,38438  >  991 [ACK] Seq=1 Ack=25147 Win=83 Len=0 TSval=1777881915 TSecr=2221161966
7462,04:12.0,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=18447 Ack=1 Win=85 Len=46 TSval=3351248671 TSecr=2774124590"
7463,04:12.0,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=18493 Win=83 Len=0 TSval=2774125603 TSecr=3351248671
7464,04:12.2,100.6.0.14,100.6.0.22,TCP,1,112,"991  >  48900 [PSH, ACK] Seq=18401 Ack=1 Win=85 Len=46 TSval=1181739250 TSecr=2456776665"
7465,04:12.2,100.6.0.22,100.6.0.14,TCP,1,66,48900  >  991 [ACK] Seq=1 Ack=18447 Win=83 Len=0 TSval=2456777686 TSecr=1181739250
7466,04:12.2,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=18401 Ack=1 Win=85 Len=46 TSval=2091817780 TSecr=2651333664"
7467,04:12.2,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=18447 Win=83 Len=0 TSval=2651334759 TSecr=2091817780
7468,04:12.2,100.6.0.16,100.6.0.22,TCP,1,124,"991  >  39646 [PSH, ACK] Seq=22853 Ack=1 Win=85 Len=58 TSval=552936344 TSecr=2194574232"
7469,04:12.2,100.6.0.22,100.6.0.16,TCP,1,66,39646  >  991 [ACK] Seq=1 Ack=22911 Win=83 Len=0 TSval=2194575340 TSecr=552936344
7470,04:12.4,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=12571 Ack=1 Win=85 Len=30 TSval=1776667376 TSecr=3277641476"
7471,04:12.4,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=12601 Win=83 Len=0 TSval=3277642577 TSecr=1776667376
7472,04:13.1,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=18493 Ack=1 Win=85 Len=46 TSval=3351249707 TSecr=2774125603"
7473,04:13.1,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=18539 Win=83 Len=0 TSval=2774126639 TSecr=3351249707
7474,04:13.2,100.6.0.14,100.6.0.22,TCP,1,112,"991  >  48900 [PSH, ACK] Seq=18447 Ack=1 Win=85 Len=46 TSval=1181740323 TSecr=2456777686"
7475,04:13.2,100.6.0.22,100.6.0.14,TCP,1,66,48900  >  991 [ACK] Seq=1 Ack=18493 Win=83 Len=0 TSval=2456778759 TSecr=1181740323
7476,04:13.3,100.6.0.13,100.6.0.22,TCP,1,132,"991  >  38438 [PSH, ACK] Seq=25147 Ack=1 Win=85 Len=66 TSval=2221163342 TSecr=1777881915"
7477,04:13.3,100.6.0.22,100.6.0.13,TCP,1,66,38438  >  991 [ACK] Seq=1 Ack=25213 Win=83 Len=0 TSval=1777883291 TSecr=2221163342
7478,04:13.3,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=18447 Ack=1 Win=85 Len=46 TSval=2091818828 TSecr=2651334759"
7479,04:13.3,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=18493 Win=83 Len=0 TSval=2651335807 TSecr=2091818828
7480,04:13.3,100.6.0.16,100.6.0.22,TCP,1,124,"991  >  39646 [PSH, ACK] Seq=22911 Ack=1 Win=85 Len=58 TSval=552937429 TSecr=2194575340"
7481,04:13.3,100.6.0.22,100.6.0.16,TCP,1,66,39646  >  991 [ACK] Seq=1 Ack=22969 Win=83 Len=0 TSval=2194576425 TSecr=552937429
7482,04:13.5,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=12601 Ack=1 Win=85 Len=30 TSval=1776668464 TSecr=3277642577"
7483,04:13.5,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=12631 Win=83 Len=0 TSval=3277643665 TSecr=1776668464
7484,04:14.1,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=18539 Ack=1 Win=85 Len=46 TSval=3351250753 TSecr=2774126639"
7485,04:14.1,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=18585 Win=83 Len=0 TSval=2774127685 TSecr=3351250753
7486,04:14.3,100.6.0.14,100.6.0.22,TCP,1,112,"991  >  48900 [PSH, ACK] Seq=18493 Ack=1 Win=85 Len=46 TSval=1181741351 TSecr=2456778759"
7487,04:14.3,100.6.0.22,100.6.0.14,TCP,1,66,48900  >  991 [ACK] Seq=1 Ack=18539 Win=83 Len=0 TSval=2456779787 TSecr=1181741351
7488,04:14.3,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=18493 Ack=1 Win=85 Len=46 TSval=2091819899 TSecr=2651335807"
7489,04:14.3,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=18539 Win=83 Len=0 TSval=2651336878 TSecr=2091819899
7490,04:14.4,100.6.0.13,100.6.0.22,TCP,1,132,"991  >  38438 [PSH, ACK] Seq=25213 Ack=1 Win=85 Len=66 TSval=2221164433 TSecr=1777883291"
7491,04:14.4,100.6.0.22,100.6.0.13,TCP,1,66,38438  >  991 [ACK] Seq=1 Ack=25279 Win=83 Len=0 TSval=1777884382 TSecr=2221164433
7492,04:14.5,100.6.0.16,100.6.0.22,TCP,1,124,"991  >  39646 [PSH, ACK] Seq=22969 Ack=1 Win=85 Len=58 TSval=552938592 TSecr=2194576425"
7493,04:14.5,100.6.0.22,100.6.0.16,TCP,1,66,39646  >  991 [ACK] Seq=1 Ack=23027 Win=83 Len=0 TSval=2194577588 TSecr=552938592
7494,04:14.5,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=12631 Ack=1 Win=85 Len=30 TSval=1776669488 TSecr=3277643665"
7495,04:14.5,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=12661 Win=83 Len=0 TSval=3277644689 TSecr=1776669488
7496,04:15.1,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=18585 Ack=1 Win=85 Len=46 TSval=3351251766 TSecr=2774127685"
7497,04:15.1,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=18631 Win=83 Len=0 TSval=2774128698 TSecr=3351251766
7498,04:15.3,100.6.0.14,100.6.0.22,TCP,1,112,"991  >  48900 [PSH, ACK] Seq=18539 Ack=1 Win=85 Len=46 TSval=1181742440 TSecr=2456779787"
7499,04:15.3,100.6.0.22,100.6.0.14,TCP,1,66,48900  >  991 [ACK] Seq=1 Ack=18585 Win=83 Len=0 TSval=2456780876 TSecr=1181742440
7500,04:15.4,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=18539 Ack=1 Win=85 Len=46 TSval=2091820929 TSecr=2651336878"
7501,04:15.4,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=18585 Win=83 Len=0 TSval=2651337908 TSecr=2091820929
7502,04:15.6,100.6.0.16,100.6.0.22,TCP,1,124,"991  >  39646 [PSH, ACK] Seq=23027 Ack=1 Win=85 Len=58 TSval=552939729 TSecr=2194577588"
7503,04:15.6,100.6.0.22,100.6.0.16,TCP,1,66,39646  >  991 [ACK] Seq=1 Ack=23085 Win=83 Len=0 TSval=2194578725 TSecr=552939729
7504,04:15.6,100.6.0.13,100.6.0.22,TCP,1,132,"991  >  38438 [PSH, ACK] Seq=25279 Ack=1 Win=85 Len=66 TSval=2221165716 TSecr=1777884382"
7505,04:15.6,100.6.0.22,100.6.0.13,TCP,1,66,38438  >  991 [ACK] Seq=1 Ack=25345 Win=83 Len=0 TSval=1777885665 TSecr=2221165716
7506,04:15.6,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=12661 Ack=1 Win=85 Len=30 TSval=1776670591 TSecr=3277644689"
7507,04:15.6,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=12691 Win=83 Len=0 TSval=3277645792 TSecr=1776670591
7508,04:16.2,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=18631 Ack=1 Win=85 Len=46 TSval=3351252811 TSecr=2774128698"
7509,04:16.2,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=18677 Win=83 Len=0 TSval=2774129743 TSecr=3351252811
7510,04:16.4,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=18585 Ack=1 Win=85 Len=46 TSval=2091821944 TSecr=2651337908"
7511,04:16.4,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=18631 Win=83 Len=0 TSval=2651338923 TSecr=2091821944
7512,04:16.5,100.6.0.14,100.6.0.22,TCP,1,112,"991  >  48900 [PSH, ACK] Seq=18585 Ack=1 Win=85 Len=46 TSval=1181743555 TSecr=2456780876"
7513,04:16.5,100.6.0.22,100.6.0.14,TCP,1,66,48900  >  991 [ACK] Seq=1 Ack=18631 Win=83 Len=0 TSval=2456781991 TSecr=1181743555
7514,04:16.7,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=12691 Ack=1 Win=85 Len=30 TSval=1776671659 TSecr=3277645792"
7515,04:16.7,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=12721 Win=83 Len=0 TSval=3277646860 TSecr=1776671659
7516,04:16.9,100.6.0.16,100.6.0.22,TCP,1,124,"991  >  39646 [PSH, ACK] Seq=23085 Ack=1 Win=85 Len=58 TSval=552940963 TSecr=2194578725"
7517,04:16.9,100.6.0.22,100.6.0.16,TCP,1,66,39646  >  991 [ACK] Seq=1 Ack=23143 Win=83 Len=0 TSval=2194579959 TSecr=552940963
7518,04:16.9,100.6.0.13,100.6.0.22,TCP,1,132,"991  >  38438 [PSH, ACK] Seq=25345 Ack=1 Win=85 Len=66 TSval=2221167001 TSecr=1777885665"
7519,04:16.9,100.6.0.22,100.6.0.13,TCP,1,66,38438  >  991 [ACK] Seq=1 Ack=25411 Win=83 Len=0 TSval=1777886950 TSecr=2221167001
7520,04:17.2,00:00:00_00:00:0b,00:00:00_00:00:01,ARP,2,42,Who has 100.6.0.11? Tell 100.6.0.22
7521,04:17.2,00:00:00_00:00:01,00:00:00_00:00:0b,ARP,2,42,100.6.0.11 is at 00:00:00:00:00:01
7522,04:17.3,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=18677 Ack=1 Win=85 Len=46 TSval=3351253917 TSecr=2774129743"
7523,04:17.3,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=18723 Win=83 Len=0 TSval=2774130849 TSecr=3351253917
7524,04:17.5,100.6.0.14,100.6.0.22,TCP,1,112,"991  >  48900 [PSH, ACK] Seq=18631 Ack=1 Win=85 Len=46 TSval=1181744624 TSecr=2456781991"
7525,04:17.5,100.6.0.22,100.6.0.14,TCP,1,66,48900  >  991 [ACK] Seq=1 Ack=18677 Win=83 Len=0 TSval=2456783060 TSecr=1181744624
7526,04:17.5,100.6.0.12,100.6.0.22,TCP,1,112,"991  >  39224 [PSH, ACK] Seq=18631 Ack=1 Win=85 Len=46 TSval=2091823117 TSecr=2651338923"
7527,04:17.5,100.6.0.22,100.6.0.12,TCP,1,66,39224  >  991 [ACK] Seq=1 Ack=18677 Win=83 Len=0 TSval=2651340096 TSecr=2091823117
7528,04:17.7,00:00:00_00:00:0b,00:00:00_00:00:05,ARP,2,42,Who has 100.6.0.15? Tell 100.6.0.22
7529,04:17.7,00:00:00_00:00:05,00:00:00_00:00:0b,ARP,2,42,100.6.0.15 is at 00:00:00:00:00:05
7530,04:17.8,100.6.0.15,100.6.0.22,TCP,1,96,"991  >  37484 [PSH, ACK] Seq=12721 Ack=1 Win=85 Len=30 TSval=1776672708 TSecr=3277646860"
7531,04:17.8,100.6.0.22,100.6.0.15,TCP,1,66,37484  >  991 [ACK] Seq=1 Ack=12751 Win=83 Len=0 TSval=3277647909 TSecr=1776672708
7532,04:18.0,100.6.0.16,100.6.0.22,TCP,1,124,"991  >  39646 [PSH, ACK] Seq=23143 Ack=1 Win=85 Len=58 TSval=552942141 TSecr=2194579959"
7533,04:18.0,100.6.0.22,100.6.0.16,TCP,1,66,39646  >  991 [ACK] Seq=1 Ack=23201 Win=83 Len=0 TSval=2194581137 TSecr=552942141
7534,04:18.1,100.6.0.13,100.6.0.22,TCP,1,132,"991  >  38438 [PSH, ACK] Seq=25411 Ack=1 Win=85 Len=66 TSval=2221168151 TSecr=1777886950"
7535,04:18.1,100.6.0.22,100.6.0.13,TCP,1,66,38438  >  991 [ACK] Seq=1 Ack=25477 Win=83 Len=0 TSval=1777888100 TSecr=2221168151
7536,04:18.3,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=18723 Ack=1 Win=85 Len=46 TSval=3351254971 TSecr=2774130849"
7537,04:18.3,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=18769 Win=83 Len=0 TSval=2774131903 TSecr=3351254971
7538,04:18.6,100.6.0.14,100.6.0.22,TCP,1,112,"991  >  48900 [PSH, ACK] Seq=18677 Ack=1 Win=85 Len=46 TSval=1181745720 TSecr=2456783060"
7539,04:18.6,100.6.0.22,100.6.0.14,TCP,1,66,48900  >  991 [ACK] Seq=1 Ack=18723 Win=83 Len=0 TSval=2456784156 TSecr=1181745720
